epoch,step,train/loss,val/brier_fde,val/minADE6,val/minFDE6,val/miss_rate,val/nuscenes/brier_fde,val/nuscenes/minADE6,val/nuscenes/minFDE6,val/nuscenes/miss_rate,val/rouge1,val/rouge2,val/rougeL,val/rougeLsum
21,329,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,21.69922637939453,2.4863083362579346,21.25943946838379,5.176804542541504
21,329,5.348658561706543,,,,,,,,,,,,
22,344,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,21.19403076171875,2.5129189491271973,20.67445945739746,5.062166213989258
22,344,5.3194899559021,,,,,,,,,,,,
23,359,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,20.362394332885742,2.5800938606262207,19.78523826599121,5.434887409210205
23,359,5.291254997253418,,,,,,,,,,,,
24,374,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.82722282409668,2.6333272457122803,18.262500762939453,5.925756931304932
24,374,5.257654666900635,,,,,,,,,,,,
25,389,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.90049934387207,2.663165807723999,18.302946090698242,7.984791278839111
25,389,5.22913932800293,,,,,,,,,,,,
26,404,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.481929779052734,3.2108893394470215,17.803922653198242,8.463486671447754
26,404,5.196127414703369,,,,,,,,,,,,
27,419,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.872177124023438,3.838609457015991,18.225139617919922,10.443036079406738
27,419,5.16312837600708,,,,,,,,,,,,
28,434,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.81219482421875,3.9411542415618896,18.137718200683594,10.844731330871582
28,434,5.130674839019775,,,,,,,,,,,,
29,449,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.779325485229492,3.883289337158203,17.972959518432617,11.227781295776367
29,449,5.097033977508545,,,,,,,,,,,,
30,464,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.119430541992188,4.011136531829834,18.16781997680664,12.500762939453125
30,464,5.072627544403076,,,,,,,,,,,,
31,479,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.343961715698242,4.084149360656738,18.338655471801758,12.721488952636719
31,479,5.055351734161377,,,,,,,,,,,,
32,494,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.28354263305664,4.194163799285889,18.325502395629883,12.909015655517578
32,494,5.038577556610107,,,,,,,,,,,,
33,509,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.71257972717285,4.260751724243164,18.524940490722656,13.478127479553223
33,509,5.019887447357178,,,,,,,,,,,,
34,524,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.984289169311523,4.256214141845703,17.87978744506836,13.090964317321777
34,524,5.004964828491211,,,,,,,,,,,,
35,539,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.575708389282227,4.450652122497559,18.324254989624023,13.729068756103516
35,539,4.984425067901611,,,,,,,,,,,,
36,554,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.313644409179688,4.5700154304504395,18.243295669555664,13.555415153503418
36,554,4.972020626068115,,,,,,,,,,,,
37,569,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.63229751586914,4.5611796379089355,18.453847885131836,13.701171875
37,569,4.952105522155762,,,,,,,,,,,,
38,584,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.562345504760742,4.528987884521484,18.309085845947266,13.623440742492676
38,584,4.937365531921387,,,,,,,,,,,,
39,599,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.813430786132812,4.604257583618164,18.33499526977539,13.733553886413574
39,599,4.920729160308838,,,,,,,,,,,,
40,614,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.22629737854004,4.507356643676758,17.9644718170166,13.769189834594727
40,614,4.907670021057129,,,,,,,,,,,,
41,629,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.150178909301758,4.465156555175781,17.9682674407959,13.562834739685059
41,629,4.897776126861572,,,,,,,,,,,,
42,644,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.34848976135254,4.497922420501709,18.062496185302734,13.695642471313477
42,644,4.892350673675537,,,,,,,,,,,,
43,659,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.288787841796875,4.555208683013916,18.07436180114746,13.687931060791016
43,659,4.882801532745361,,,,,,,,,,,,
44,674,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.210573196411133,4.498530387878418,17.786571502685547,13.498305320739746
44,674,4.87601375579834,,,,,,,,,,,,
45,689,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.067474365234375,4.513416290283203,17.64013671875,13.566900253295898
45,689,4.863306522369385,,,,,,,,,,,,
46,704,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.961910247802734,4.514561653137207,17.5098876953125,13.654870986938477
46,704,4.855181694030762,,,,,,,,,,,,
47,719,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.075225830078125,4.515432834625244,17.760953903198242,13.890880584716797
47,719,4.850885391235352,,,,,,,,,,,,
48,734,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.373567581176758,4.587794303894043,17.945545196533203,13.848413467407227
48,734,4.842528820037842,,,,,,,,,,,,
49,749,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.342872619628906,4.551218509674072,17.934133529663086,13.935469627380371
49,749,4.835801124572754,,,,,,,,,,,,
50,764,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.371631622314453,4.567023754119873,17.98108673095703,13.942632675170898
50,764,4.827282905578613,,,,,,,,,,,,
51,779,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.20771598815918,4.5462164878845215,17.752134323120117,13.862650871276855
51,779,4.824713230133057,,,,,,,,,,,,
52,794,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.1166934967041,4.551926612854004,17.662322998046875,14.03331470489502
52,794,4.82207727432251,,,,,,,,,,,,
53,809,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.28566551208496,4.56540584564209,17.8684139251709,14.076038360595703
53,809,4.818132400512695,,,,,,,,,,,,
54,824,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.324861526489258,4.553791522979736,17.97006607055664,14.15157413482666
54,824,4.815816879272461,,,,,,,,,,,,
55,839,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.47289276123047,4.579929351806641,17.9975528717041,14.324883460998535
55,839,4.8105149269104,,,,,,,,,,,,
56,854,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.270736694335938,4.600894927978516,17.795564651489258,14.196540832519531
56,854,4.807218551635742,,,,,,,,,,,,
57,869,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.232603073120117,4.586110591888428,17.784250259399414,14.11632251739502
57,869,4.801749229431152,,,,,,,,,,,,
58,884,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.138866424560547,4.592062473297119,17.737977981567383,14.106054306030273
58,884,4.799042701721191,,,,,,,,,,,,
59,899,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.761245727539062,4.596120834350586,18.251590728759766,14.644644737243652
59,899,4.7939653396606445,,,,,,,,,,,,
60,914,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.620206832885742,4.593947410583496,18.089719772338867,14.532065391540527
60,914,4.790382385253906,,,,,,,,,,,,
61,929,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.868568420410156,4.630672454833984,18.302644729614258,14.778360366821289
61,929,4.787188529968262,,,,,,,,,,,,
62,944,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.334726333618164,4.6503143310546875,17.779205322265625,14.544870376586914
62,944,4.7857561111450195,,,,,,,,,,,,
63,959,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.89927101135254,4.684477806091309,18.20342445373535,14.875088691711426
63,959,4.780360698699951,,,,,,,,,,,,
64,974,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.865341186523438,4.673722743988037,18.159013748168945,14.889717102050781
64,974,4.775049209594727,,,,,,,,,,,,
65,989,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.71062469482422,4.695112705230713,18.10480499267578,14.78174114227295
65,989,4.773909091949463,,,,,,,,,,,,
66,1004,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.49493980407715,4.677961826324463,17.92930793762207,14.503814697265625
66,1004,4.769537925720215,,,,,,,,,,,,
67,1019,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.642587661743164,4.622931957244873,18.248342514038086,14.567474365234375
67,1019,4.763349533081055,,,,,,,,,,,,
68,1034,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.80645179748535,4.659168243408203,18.362964630126953,14.848819732666016
68,1034,4.763230323791504,,,,,,,,,,,,
69,1049,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.830310821533203,4.6726531982421875,18.316781997680664,14.899748802185059
69,1049,4.757556915283203,,,,,,,,,,,,
70,1064,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.7965145111084,4.687678813934326,18.39267921447754,15.006317138671875
70,1064,4.756560802459717,,,,,,,,,,,,
71,1079,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.976512908935547,4.671445846557617,18.486814498901367,15.181441307067871
71,1079,4.751438140869141,,,,,,,,,,,,
72,1094,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.942466735839844,4.678025245666504,18.444950103759766,15.108591079711914
72,1094,4.747893810272217,,,,,,,,,,,,
73,1109,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.897836685180664,4.659114360809326,18.534231185913086,15.179491996765137
73,1109,4.746578693389893,,,,,,,,,,,,
74,1124,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,20.178783416748047,4.677380084991455,18.61067771911621,15.310833930969238
74,1124,4.741443634033203,,,,,,,,,,,,
75,1139,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.74777603149414,4.629438877105713,18.36443519592285,15.099788665771484
75,1139,4.738548755645752,,,,,,,,,,,,
76,1154,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,20.050270080566406,4.65403413772583,18.592735290527344,15.270456314086914
76,1154,4.732245922088623,,,,,,,,,,,,
77,1169,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.771137237548828,4.648759365081787,18.482681274414062,15.18163776397705
77,1169,4.730827331542969,,,,,,,,,,,,
78,1184,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.760704040527344,4.62908935546875,18.44037437438965,14.98563289642334
78,1184,4.7250471115112305,,,,,,,,,,,,
79,1199,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.52490234375,4.618683815002441,18.093948364257812,15.000060081481934
79,1199,4.7231059074401855,,,,,,,,,,,,
80,1214,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.391639709472656,4.658289432525635,17.958890914916992,15.012947082519531
80,1214,4.719383239746094,,,,,,,,,,,,
81,1229,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.314132690429688,4.692132949829102,17.93121337890625,14.990595817565918
81,1229,4.709918975830078,,,,,,,,,,,,
82,1244,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.49167251586914,4.66864013671875,18.116966247558594,14.99120044708252
82,1244,4.711197853088379,,,,,,,,,,,,
83,1259,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.034582138061523,4.433483600616455,17.692914962768555,14.450143814086914
83,1259,4.709353446960449,,,,,,,,,,,,
84,1274,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.03982925415039,4.448914051055908,17.832929611206055,14.320937156677246
84,1274,4.705633640289307,,,,,,,,,,,,
85,1289,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.96368980407715,4.453864574432373,17.693967819213867,14.419548034667969
85,1289,4.702088356018066,,,,,,,,,,,,
86,1304,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.0864200592041,4.511817455291748,17.804162979125977,14.546219825744629
86,1304,4.6985554695129395,,,,,,,,,,,,
87,1319,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.007205963134766,4.4544997215271,17.783740997314453,14.51123332977295
87,1319,4.693785190582275,,,,,,,,,,,,
88,1334,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,18.99037742614746,4.508448123931885,17.709030151367188,14.438663482666016
88,1334,4.690600872039795,,,,,,,,,,,,
89,1349,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.362504959106445,4.500866889953613,18.024627685546875,14.782556533813477
89,1349,4.688021183013916,,,,,,,,,,,,
90,1364,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.388256072998047,4.464787006378174,18.102230072021484,14.856437683105469
90,1364,4.684360504150391,,,,,,,,,,,,
91,1379,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.446773529052734,4.496335506439209,18.019962310791016,14.752118110656738
91,1379,4.679617881774902,,,,,,,,,,,,
92,1394,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.270769119262695,4.522918701171875,17.95119857788086,14.658098220825195
92,1394,4.677359580993652,,,,,,,,,,,,
93,1409,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.50200080871582,4.53981876373291,18.13165855407715,14.91837215423584
93,1409,4.674208164215088,,,,,,,,,,,,
94,1424,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.328231811523438,4.4425787925720215,17.952552795410156,14.898500442504883
94,1424,4.669305801391602,,,,,,,,,,,,
95,1439,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.759239196777344,4.555175304412842,18.328004837036133,15.150873184204102
95,1439,4.666030406951904,,,,,,,,,,,,
96,1454,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.487375259399414,4.53016471862793,18.057777404785156,14.97485065460205
96,1454,4.661093711853027,,,,,,,,,,,,
97,1469,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.542110443115234,4.520765781402588,18.130769729614258,15.15429973602295
97,1469,4.659688949584961,,,,,,,,,,,,
98,1484,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.5469970703125,4.565168857574463,18.067989349365234,15.020661354064941
98,1484,4.654708385467529,,,,,,,,,,,,
99,1499,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.911603927612305,4.631457328796387,18.373703002929688,15.094868659973145
99,1499,4.65360689163208,,,,,,,,,,,,
100,1514,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.49251365661621,4.561035633087158,18.042085647583008,15.146036148071289
100,1514,4.649652004241943,,,,,,,,,,,,
101,1529,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.57703971862793,4.566971778869629,18.124649047851562,15.155670166015625
101,1529,4.646267414093018,,,,,,,,,,,,
102,1544,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.937049865722656,4.653069496154785,18.248695373535156,15.264779090881348
102,1544,4.6402587890625,,,,,,,,,,,,
103,1559,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.239927291870117,4.559806823730469,17.834440231323242,14.929988861083984
103,1559,4.638874530792236,,,,,,,,,,,,
104,1574,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.71515655517578,4.610897064208984,18.191566467285156,15.207169532775879
104,1574,4.635505199432373,,,,,,,,,,,,
105,1589,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.55440330505371,4.597347736358643,18.14048957824707,15.117644309997559
105,1589,4.629947185516357,,,,,,,,,,,,
106,1604,,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,0.0032407445833086967,0.003506351262331009,0.0032407445833086967,0.0,19.31083106994629,4.538135528564453,17.90118408203125,14.908842086791992
106,1604,4.629992961883545,,,,,,,,,,,,
